,Unnamed: 0,dfo_centroid_y,dfo_main_cause,gfd_country_name,dfo_centroid_x,glide_index,slope_threshold,dfo_severity,threshold_b1b2,dfo_displaced,id,began,dfo_validation_type,composite_type,dfo_country,countries,dfo_other_country,dfo_dead,gfd_country_code,ended,threshold_type,threshold_b7,otsu_sample_res,flood_file,date,iso3
717,717,-6.917042,Heavy Rain,"['KENYA', 'TANZANIA']",39.037723,,5,2.0,0.7,0,3886,2011-12-20,News,3Day,Tanzania,"['Kenya', 'Tanzania', 'United Republic of']",,13,"['KE', 'TZ']",2011-12-22,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3886_From_20111220_to_20111222/DFO_3886_From_20111220_to_20111222.tif,734491,"['KEN', 'TZA']"
718,718,26.444151,Monsoonal Rain,"['CHINA', 'VIETNAM', 'Taiwan']",115.482581,FL-2010-000122-CHN,5,1.5,1.007,2370000,3651,2010-05-15,0,3Day,China,"['China', 'Vietnam']",,379,"['CH', 'VM', 'TW']",2010-06-28,otsu,902.9,463.31,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3651_From_20100515_to_20100628/DFO_3651_From_20100515_to_20100628.tif,733907,"['CHN', 'VNM']"
719,719,-17.930109,Heavy rain,['AUSTRALIA'],139.396536,,5,1.0,0.7,0,2137,2003-01-22,News,3Day,Australia,['Australia'],,0,['AS'],2003-03-06,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2137_From_20030122_to_20030306/DFO_2137_From_20030122_to_20030306.tif,731237,['AUS']
720,720,-18.759929,Heavy Rain,"['BRAZIL', 'PERU', 'BOLIVIA', 'PARAGUAY', 'ARGENTINA']",-62.617998,FL-2009-000045-BOL,5,1.0,1.274,0,3457,2009-02-01,News,3Day,Bolivia,"['Brazil', 'Argentina', 'Peru', 'Bolivia', 'Paraguay']",,0,"['BR', 'PE', 'BL', 'PA', 'AR']",2009-02-16,otsu,886.49,231.66,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3457_From_20090201_to_20090216/DFO_3457_From_20090201_to_20090216.tif,733439,"['BRA', 'ARG', 'PER', 'BOL', 'PRY']"
721,721,12.559171,Monsoonal rain,"['MALAYSIA', 'THAILAND', 'BURMA', 'LAOS', 'CAMBODIA', 'VIETNAM', 'SINGAPORE']",99.789967,,5,2.0,0.7,3000,2370,2003-10-17,News,3Day,Thailand,"['Myanmar (Burma)', 'Vietnam', 'Malaysia', 'Thailand', 'Cambodia', 'Singapore']",,3,"['MY', 'TH', 'BM', 'LA', 'CB', 'VM', 'SN']",2003-11-04,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2370_From_20031017_to_20031104/DFO_2370_From_20031017_to_20031104.tif,731505,"['MMR', 'VNM', 'MYS', 'THA', 'KHM', 'SGP']"
722,722,-32.712168,Heavy rain,"['CHILE', 'ARGENTINA', 'URUGUAY']",-61.685982,,5,1.0,0.7,900,2381,2003-11-11,News,3Day,Argentina,['Argentina'],,12,"['CI', 'AR', 'UY']",2003-11-13,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2381_From_20031111_to_20031113/DFO_2381_From_20031111_to_20031113.tif,731530,['ARG']
723,723,14.315988,Heavy Rain,"['MAURITANIA', 'ALGERIA', 'MALI', 'BURKINA FASO', 'BENIN', 'NIGERIA', 'NIGER']",2.956491,,5,1.0,0.7,0,3994,2012-09-15,News,3Day,Niger,"['Mali', 'Burkina Faso', 'Nigeria', 'Niger', 'Benin']",,91,"['MR', 'AG', 'ML', 'UV', 'BN', 'NI', 'NG']",2012-10-15,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3994_From_20120915_to_20121015/DFO_3994_From_20120915_to_20121015.tif,734761,"['MLI', 'BFA', 'NGA', 'NER', 'BEN']"
724,724,37.026804,Heavy Rain,['UNITED STATES'],-86.233174,,5,1.5,0.7,0,4230,2015-03-10,News,3Day,USA,['United States'],,0,['US'],2015-03-23,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_4230_From_20150310_to_20150323/DFO_4230_From_20150310_to_20150323.tif,735667,['USA']
725,725,-6.381345,Heavy rain,['INDONESIA'],108.21491,,5,1.0,0.7,6000,2779,2006-01-08,News,3Day,Indonesia,['Indonesia'],,0,['ID'],2006-01-12,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2779_From_20060108_to_20060112/DFO_2779_From_20060108_to_20060112.tif,732319,['IDN']
726,726,24.721405,Heavy rain,"['BURMA', 'BANGLADESH', 'INDIA', 'CHINA']",93.970474,,5,1.5,0.7,30000,3208,2007-10-17,News,3Day,India,"['China', 'India', 'Myanmar (Burma)', 'Bangladesh']",,2,"['BM', 'BG', 'IN', 'CH']",2007-10-24,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3208_From_20071017_to_20071024/DFO_3208_From_20071017_to_20071024.tif,732966,"['CHN', 'IND', 'MMR', 'BGD']"
727,727,15.17884,Heavy rain,['PHILIPPINES'],121.242952,,5,1.0,0.882,432000,2592,2004-11-29,News,3Day,Philippines,['Philippines'],,939,['RP'],2004-12-22,otsu,566.73,231.66,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2592_From_20041129_to_20041222/DFO_2592_From_20041129_to_20041222.tif,731914,['PHL']
728,728,-19.187214,Heavy Rain,['AUSTRALIA'],127.055774,,5,1.5,0.7,0,4218,2015-01-05,News,3Day,Australia,['Australia'],,1,['AS'],2015-01-11,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_4218_From_20150105_to_20150111/DFO_4218_From_20150105_to_20150111.tif,735603,['AUS']
729,729,21.681893,Tropical Storm,"['SAUDI ARABIA', 'YEMEN', 'OMAN', 'UNITED ARAB EMIRATES']",57.427572,FL-2013-000141-SOM,5,1.5,0.7,0,4105,2013-11-08,News,3Day,Somalia,"['Saudi Arabia', 'Yemen', 'Oman', 'United Arab Emirates']",,100,"['SA', 'YM', 'MU', 'AE']",2013-11-19,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_4105_From_20131108_to_20131119/DFO_4105_From_20131108_to_20131119.tif,735180,"['SAU', 'YEM', 'OMN', 'ARE']"
730,730,16.691018,Tropical Storm Koppu,['PHILIPPINES'],121.241052,TC-2015-000143-PHL,5,2.0,0.7,60000,4300,2015-10-22,News,3Day,Philippines,['Philippines'],,54,['RP'],2015-10-28,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_4300_From_20151022_to_20151028/DFO_4300_From_20151022_to_20151028.tif,735893,['PHL']
731,731,26.20738,Monsoonal Rain and Tropical Storm K,"['BANGLADESH', 'INDIA', 'CHINA', 'BHUTAN', 'In dispute BHUTAN/CHINA', 'PAKISTAN', 'In dispute CHINA/INDIA', 'NEPAL', 'In dispute INDIA/NEPAL']",82.616452,,5,2.0,0.7,300000,4282,2015-07-15,News,3Day,India,"['China', 'India', 'Pakistan', 'Nepal', 'Bangladesh', 'Bhutan']",,206,"['BG', 'IN', 'CH', 'BT', 'UU', 'PK', 'NP']",2015-08-19,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_4282_From_20150715_to_20150819/DFO_4282_From_20150715_to_20150819.tif,735794,"['CHN', 'IND', 'PAK', 'NPL', 'BGD', 'BTN']"
732,732,-27.5025,Heavy Rain,"['BRAZIL', 'BOLIVIA', 'CHILE', 'PARAGUAY', 'ARGENTINA', 'URUGUAY', 'In dispute BRAZIL/URUGUAY']",-59.625194,,5,1.5,0.7,10000,4007,2012-11-20,News,3Day,Argentina,"['Brazil', 'Argentina', 'Bolivia', 'Paraguay', 'Uruguay']",,6,"['BR', 'BL', 'CI', 'PA', 'AR', 'UY', 'UU']",2012-12-04,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_4007_From_20121120_to_20121204/DFO_4007_From_20121120_to_20121204.tif,734827,"['BRA', 'ARG', 'BOL', 'PRY', 'URY']"
733,733,8.881978,Heavy rain,['PHILIPPINES'],125.765745,,5,1.0,0.7,97500,2407,2003-12-19,News,3Day,Philippines,['Philippines'],,200,['RP'],2004-01-07,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2407_From_20031219_to_20040107/DFO_2407_From_20031219_to_20040107.tif,731568,['PHL']
734,734,24.31123,Tropical Cyclone Alex,"['UNITED STATES', 'MEXICO']",-100.417006,TC-2010-000123-MEX,5,2.0,0.7,50000,3671,2010-06-30,0,3Day,Mexico,"['United States', 'Mexico']",,6,"['US', 'MX']",2010-07-07,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3671_From_20100630_to_20100707/DFO_3671_From_20100630_to_20100707.tif,733953,"['USA', 'MEX']"
735,735,-31.891221,Heavy rain,['AUSTRALIA'],152.547733,,5,1.0,0.7,0,3297,2008-04-24,News,3Day,Australia,['Australia'],,0,['AS'],2008-04-27,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3297_From_20080424_to_20080427/DFO_3297_From_20080424_to_20080427.tif,733156,['AUS']
736,736,17.57569,Typhoon Parma,['PHILIPPINES'],121.422102,TC-2009-000214-PHL,5,2.0,0.7,40000,3552,2009-10-02,0,3Day,Philippines,['Philippines'],,438,['RP'],2009-10-17,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3552_From_20091002_to_20091017/DFO_3552_From_20091002_to_20091017.tif,733682,['PHL']
737,737,-3.329274,Heavy Rain,['INDONESIA'],103.139065,,5,1.0,0.7,0,3425,2008-12-26,News,3Day,Indonesia,['Indonesia'],,0,['ID'],2008-12-28,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3425_From_20081226_to_20081228/DFO_3425_From_20081226_to_20081228.tif,733402,['IDN']
738,738,0.385821,Heavy Rain,"['ETHIOPIA', 'SOMALIA', 'SOUTH SUDAN', 'KENYA', 'UGANDA']",36.116761,,5,1.5,0.867,98000,3881,2011-11-29,News,3Day,Kenya,"['Sudan', 'Ethiopia', 'Kenya', 'Somalia', 'Uganda']",,24,"['ET', 'SO', 'OD', 'KE', 'UG']",2011-12-22,otsu,540.82,231.66,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3881_From_20111129_to_20111222/DFO_3881_From_20111129_to_20111222.tif,734470,"['SDN', 'ETH', 'KEN', 'SOM', 'UGA']"
739,739,4.944556,Heavy Rain,"['ETHIOPIA', 'SOMALIA']",44.896686,,5,1.5,0.7,12200,3992,2012-09-22,News,3Day,Somalia,"['Ethiopia', 'Somalia']",,6,"['ET', 'SO']",2012-10-03,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3992_From_20120922_to_20121003/DFO_3992_From_20120922_to_20121003.tif,734768,"['ETH', 'SOM']"
740,740,22.564405,Heavy rain,"['CHINA', 'LAOS', 'VIETNAM']",104.67945,,5,2.0,0.7,80000,2035,2002-08-14,News,3Day,Vietnam,"['China', 'Vietnam']",,29,"['CH', 'LA', 'VM']",2002-08-22,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2035_From_20020814_to_20020822/DFO_2035_From_20020814_to_20020822.tif,731076,"['CHN', 'VNM']"
741,741,14.462036,Torrential Rain,"['MAURITANIA', ""COTE D'IVOIRE"", 'GUINEA', 'SENEGAL', 'THE GAMBIA', 'GUINEA-BISSAU', 'SIERRA LEONE', 'LIBERIA']",-15.494274,,5,1.5,0.7,1200,3971,2012-08-24,News,3Day,Senegal,"['Mauritania', 'Guinea', 'Ivory Coast', 'Senegal', 'Liberia', 'Guinea-Bissau', 'Gambia', 'The', 'Sierra Leone']",,4,"['MR', 'IV', 'GV', 'SG', 'GA', 'PU', 'SL', 'LI']",2012-08-29,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3971_From_20120824_to_20120829/DFO_3971_From_20120824_to_20120829.tif,734739,"['MRT', 'GIN', 'CIV', 'SEN', 'LBR', 'GNB', 'GMB', 'SLE']"
742,742,-11.878068,Heavy rain,['BRAZIL'],-50.481932,,5,1.0,0.7,0,1885,2002-01-15,News,3Day,Brazil,['Brazil'],,0,['BR'],2002-04-02,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_1885_From_20020115_to_20020402/DFO_1885_From_20020115_to_20020402.tif,730865,['BRA']
743,743,17.310893,Tropical Storm Kammuri; Heavy monso,"['THAILAND', 'BURMA', 'CHINA', 'LAOS', 'CAMBODIA', 'VIETNAM']",103.661002,,5,2.0,0.7,4000,3360,2008-08-11,News,3Day,Thailand,"['China', 'Myanmar (Burma)', 'Vietnam', 'Thailand', 'Laos', 'Cambodia']",,130,"['TH', 'BM', 'CH', 'LA', 'CB', 'VM']",2008-08-20,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3360_From_20080811_to_20080820/DFO_3360_From_20080811_to_20080820.tif,733265,"['CHN', 'MMR', 'VNM', 'THA', 'LAO', 'KHM']"
744,744,34.823387,Heavy rain,"['MOROCCO', 'In dispute MOROCCO/SPAIN', 'SPAIN', 'ALGERIA', 'TUNISIA', 'ITALY']",3.241937,,5,1.0,0.7,0,3221,2007-10-30,News,3Day,Algeria,"['Algeria', 'Morocco', 'Tunisia']",,4,"['MO', 'UU', 'SP', 'AG', 'TS', 'IT']",2007-11-02,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3221_From_20071030_to_20071102/DFO_3221_From_20071030_to_20071102.tif,732979,"['DZA', 'MAR', 'TUN']"
745,745,32.555928,Tropical Storm Fung-Wong,['CHINA'],114.4146,,5,2.0,0.7,93000,3345,2008-07-28,News,3Day,China,['China'],,0,['CH'],2008-08-08,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3345_From_20080728_to_20080808/DFO_3345_From_20080728_to_20080808.tif,733251,['CHN']
746,746,30.18952,Monsoonal Rain,"['BANGLADESH', 'INDIA', 'CHINA', 'PAKISTAN', 'In dispute CHINA/INDIA', 'NEPAL', 'In dispute INDIA/NEPAL']",74.778484,FL-2010-000125-IND,5,1.0,0.7,523000,3674,2010-07-05,0,3Day,India,"['China', 'India', 'Pakistan', 'Nepal', 'Bangladesh']",,98,"['BG', 'IN', 'CH', 'PK', 'UU', 'NP']",2010-07-15,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3674_From_20100705_to_20100715/DFO_3674_From_20100705_to_20100715.tif,733958,"['CHN', 'IND', 'PAK', 'NPL', 'BGD']"
747,747,17.12569,Heavy rain,"['LAOS', 'CAMBODIA', 'VIETNAM']",106.82035,,5,1.0,0.7,10000,2748,2005-10-07,News,3Day,Vietnam,"['Vietnam', 'Cambodia']",,17,"['LA', 'CB', 'VM']",2005-10-11,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2748_From_20051007_to_20051011/DFO_2748_From_20051007_to_20051011.tif,732226,"['VNM', 'KHM']"
748,748,24.598004,Heavy rain,"['BURMA', 'BANGLADESH', 'INDIA']",91.64239,,5,1.0,0.7,50000,2657,2005-05-25,News,3Day,Bangladesh,"['India', 'Bangladesh']",,13,"['BM', 'BG', 'IN']",2005-05-28,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2657_From_20050525_to_20050528/DFO_2657_From_20050525_to_20050528.tif,732091,"['IND', 'BGD']"
749,749,11.010928,Heavy rain,"['THAILAND', 'BURMA', 'LAOS', 'CAMBODIA', 'VIETNAM']",105.514427,,5,1.0,0.7,280000,3210,2007-10-20,News,3Day,Vietnam,"['Vietnam', 'Thailand', 'Cambodia']",,3,"['TH', 'BM', 'LA', 'CB', 'VM']",2007-11-16,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3210_From_20071020_to_20071116/DFO_3210_From_20071020_to_20071116.tif,732969,"['VNM', 'THA', 'KHM']"
750,750,6.148203,Heavy rain,"['TOGO', 'GHANA', 'BENIN', 'NIGERIA']",1.223784,,5,2.0,0.852,300,2576,2004-10-07,News,3Day,Togo,"['Ghana', 'Nigeria', 'Togo', 'Benin']",,0,"['TO', 'GH', 'BN', 'NI']",2004-11-04,otsu,631.55,231.66,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2576_From_20041007_to_20041104/DFO_2576_From_20041007_to_20041104.tif,731861,"['GHA', 'NGA', 'TGO', 'BEN']"
751,751,28.005572,Torrential Rain,"['CHINA', 'VIETNAM', 'Taiwan']",113.171066,,5,1.0,0.7,2400000,3678,2010-07-01,0,3Day,China,['China'],,600,"['CH', 'VM', 'TW']",2010-07-15,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3678_From_20100701_to_20100715/DFO_3678_From_20100701_to_20100715.tif,733954,['CHN']
752,752,41.364394,Heavy Rain Snowmelt Dam B,"['CANADA', 'UNITED STATES']",-78.119123,,5,1.0,0.7,0,3625,2010-03-10,0,3Day,USA,"['Canada', 'United States']",,0,"['CA', 'US']",2010-03-24,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3625_From_20100310_to_20100324/DFO_3625_From_20100310_to_20100324.tif,733841,"['CAN', 'USA']"
753,753,20.053869,Monsoonal rain,"['BANGLADESH', 'INDIA']",81.860109,FL-2007-000096-IND,5,1.0,0.7,50000,3118,2007-06-30,News,3Day,India,"['India', 'Bangladesh']",,29,"['BG', 'IN']",2007-07-13,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3118_From_20070630_to_20070713/DFO_3118_From_20070630_to_20070713.tif,732857,"['IND', 'BGD']"
754,754,46.763746,Snowmelt,"['ITALY', 'CROATIA', 'ALBANIA', 'BOSNIA & HERZEGOVINA', 'MONTENEGRO', 'SERBIA', 'MACEDONIA', 'KOSOVO', 'BULGARIA', 'UKRAINE', 'ROMANIA', 'BELARUS', 'POLAND', 'CZECH REPUBLIC', 'SLOVAKIA', 'HUNGARY', 'SLOVENIA', 'AUSTRIA']",22.415404,,5,2.0,0.743,623,1595,2000-04-05,News,3Day,Romania,"['Ukraine', 'Poland', 'Romania', 'Bulgaria', 'Belarus', 'Serbia', 'Croatia', 'Hungary', 'Bosnia and Herzegovina', 'Slovenia']",Hungary,10,"['IT', 'HR', 'AL', 'BK', 'MJ', 'RB', 'MK', 'KV', 'BU', 'UP', 'RO', 'BO', 'PL', 'EZ', 'LO', 'HU', 'SI', 'AU']",2000-04-25,otsu,1064.36,231.66,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_1595_From_20000405_to_20000425/DFO_1595_From_20000405_to_20000425.tif,730215,"['UKR', 'POL', 'ROU', 'BGR', 'BLR', 'SRB', 'HRV', 'HUN', 'BIH', 'SVN']"
755,755,35.681249,Heavy rain,['CHINA'],107.984942,,5,2.0,0.7,670000,2332,2003-08-24,News,3Day,China,['China'],,123,['CH'],2003-11-12,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2332_From_20030824_to_20031112/DFO_2332_From_20030824_to_20031112.tif,731451,['CHN']
